label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
pause,0.3170488774776459,0.6557871699333191,3.5221469829593843e-07,0.3604891002178192,0.6261201500892639,-0.025407852604985237,0.39445680379867554,0.5789036750793457,-0.038896091282367706,0.4136410355567932,0.5339136719703674,-0.05013709515333176,0.4319837987422943,0.49632859230041504,-0.06154124066233635,0.3502550721168518,0.49370476603507996,-0.0279846228659153,0.3584228754043579,0.43029171228408813,-0.04581618681550026,0.3607959747314453,0.3894442319869995,-0.05949078127741814,0.36153438687324524,0.35252952575683594,-0.06966748088598251,0.31589266657829285,0.49079757928848267,-0.028434425592422485,0.30729225277900696,0.4168040454387665,-0.044437114149332047,0.30191582441329956,0.3711835741996765,-0.05733992159366608,0.29703035950660706,0.33271753787994385,-0.06692122668027878,0.2865743637084961,0.5060521364212036,-0.03150387108325958,0.2734229862689972,0.4382379651069641,-0.047984763979911804,0.26659393310546875,0.3927275538444519,-0.059244461357593536,0.26184383034706116,0.3513474464416504,-0.06707005947828293,0.2608339488506317,0.5352405905723572,-0.0367136113345623,0.24041840434074402,0.4884345233440399,-0.05319447070360184,0.22889362275600433,0.4554957151412964,-0.0611199252307415,0.2202804982662201,0.42183250188827515,-0.06587518751621246
pause,0.3161323666572571,0.6556329727172852,3.6205781839271367e-07,0.36001524329185486,0.6262451410293579,-0.0257507786154747,0.3941991925239563,0.579046905040741,-0.03955107927322388,0.4133088290691376,0.5345363616943359,-0.05107351019978523,0.43166863918304443,0.4969841539859772,-0.06278924643993378,0.34890660643577576,0.4933488667011261,-0.028510931879281998,0.3570319712162018,0.43051236867904663,-0.04671933874487877,0.3595658838748932,0.3899368941783905,-0.060632579028606415,0.3605290651321411,0.3531208336353302,-0.07096803933382034,0.31456801295280457,0.4905374348163605,-0.028950976207852364,0.3057161867618561,0.4164886772632599,-0.04537243768572807,0.3005244731903076,0.37057486176490784,-0.05864142253994942,0.29573193192481995,0.331513911485672,-0.06851586699485779,0.28524351119995117,0.5061644315719604,-0.032029733061790466,0.2723962366580963,0.43864065408706665,-0.04902277886867523,0.26567134261131287,0.39279136061668396,-0.0607781782746315,0.2607416808605194,0.35089409351348877,-0.06891710311174393,0.259461373090744,0.5358390212059021,-0.03722260147333145,0.23971253633499146,0.48917168378829956,-0.05405684933066368,0.2283325493335724,0.4561324715614319,-0.062291327863931656,0.21955810487270355,0.4222477972507477,-0.06731873750686646
pause,0.31610703468322754,0.6560380458831787,3.6319042351351527e-07,0.3601192831993103,0.6263469457626343,-0.025649260729551315,0.39419323205947876,0.579102098941803,-0.039307497441768646,0.4133117198944092,0.5347117185592651,-0.05070565640926361,0.4315090775489807,0.49721571803092957,-0.06224863603711128,0.3491264879703522,0.49299004673957825,-0.027870893478393555,0.3573805093765259,0.4299813210964203,-0.04588907212018967,0.3597019910812378,0.38930845260620117,-0.05971779301762581,0.36036133766174316,0.3527868986129761,-0.0699712485074997,0.3147094249725342,0.49057161808013916,-0.028332259505987167,0.3058367371559143,0.416342556476593,-0.04467824473977089,0.3004963994026184,0.37015461921691895,-0.05805080756545067,0.29544806480407715,0.3310500383377075,-0.06796256452798843,0.2853076159954071,0.5064556002616882,-0.03145354613661766,0.27266258001327515,0.4387444853782654,-0.04842088371515274,0.2659873366355896,0.39263951778411865,-0.06031700596213341,0.2609829902648926,0.3507792353630066,-0.06849605590105057,0.25937947630882263,0.5363093614578247,-0.036674052476882935,0.23972159624099731,0.48957768082618713,-0.05351696163415909,0.22829195857048035,0.45640066266059875,-0.06177806854248047,0.21943116188049316,0.4225361943244934,-0.06677454710006714
pause,0.31521356105804443,0.6565207839012146,3.689451943955646e-07,0.35895639657974243,0.6252102851867676,-0.025681227445602417,0.3929857611656189,0.5772523283958435,-0.039457496255636215,0.4115380048751831,0.5321732759475708,-0.05106167122721672,0.43026092648506165,0.49515363574028015,-0.0627908855676651,0.34848079085350037,0.491492360830307,-0.0274199191480875,0.3568086326122284,0.4280657172203064,-0.0453394278883934,0.3586243987083435,0.38722559809684753,-0.059257470071315765,0.35871464014053345,0.35036200284957886,-0.06966470181941986,0.3140202760696411,0.4890608787536621,-0.02797054685652256,0.30493229627609253,0.4144551753997803,-0.04428798332810402,0.2991958558559418,0.3681716322898865,-0.05766775831580162,0.293893039226532,0.32899677753448486,-0.06757237017154694,0.2845652103424072,0.5049200057983398,-0.03122776560485363,0.271109402179718,0.43726012110710144,-0.04809800535440445,0.2637048363685608,0.39159077405929565,-0.05976232886314392,0.2582283914089203,0.3500485420227051,-0.0677742138504982,0.25860297679901123,0.5348124504089355,-0.03663758188486099,0.23895421624183655,0.4875037968158722,-0.05329810827970505,0.22719049453735352,0.4544815123081207,-0.06135779991745949,0.21803948283195496,0.4206600785255432,-0.06619726866483688
pause,0.3138853907585144,0.6565752029418945,3.592066093460744e-07,0.3577149212360382,0.6257995963096619,-0.02627875655889511,0.39216747879981995,0.5775949358940125,-0.040291011333465576,0.41113653779029846,0.5325495004653931,-0.0519830584526062,0.4301689863204956,0.49543115496635437,-0.06378012150526047,0.34801173210144043,0.49124956130981445,-0.02813822217285633,0.3562852740287781,0.4278635084629059,-0.04605346545577049,0.35814347863197327,0.3870616555213928,-0.05993776395916939,0.35814666748046875,0.3503447473049164,-0.07035752385854721,0.3136763572692871,0.48903587460517883,-0.028571762144565582,0.3044438064098358,0.41428321599960327,-0.044840842485427856,0.2984381914138794,0.3683570325374603,-0.05830866098403931,0.2926730811595917,0.32913970947265625,-0.06838663667440414,0.2842335104942322,0.5051223039627075,-0.03176216036081314,0.2717093229293823,0.43732914328575134,-0.04880538955330849,0.26412519812583923,0.3913947343826294,-0.0609922893345356,0.2580353319644928,0.34947454929351807,-0.06944537162780762,0.25804996490478516,0.5350826978683472,-0.037126295268535614,0.23822087049484253,0.4877326786518097,-0.05409127101302147,0.22604131698608398,0.4547410011291504,-0.06253649294376373,0.21614515781402588,0.42086824774742126,-0.06773164123296738
pause,0.314284086227417,0.655823826789856,3.509740906793013e-07,0.3579007685184479,0.625329852104187,-0.025958698242902756,0.39208340644836426,0.5777546167373657,-0.03999338671565056,0.41076695919036865,0.5331613421440125,-0.05174596235156059,0.42941299080848694,0.49573516845703125,-0.06366673111915588,0.3476439118385315,0.492458313703537,-0.029020752757787704,0.35571640729904175,0.42869800329208374,-0.04743899032473564,0.3577802777290344,0.3878253400325775,-0.061426278203725815,0.3581015169620514,0.3507981598377228,-0.07179787755012512,0.3129301965236664,0.4901209771633148,-0.02958524599671364,0.30343252420425415,0.41531646251678467,-0.04622115194797516,0.2976028621196747,0.3695743978023529,-0.05952104926109314,0.29213976860046387,0.33048170804977417,-0.06941519677639008,0.2835070788860321,0.5061357617378235,-0.032803189009428024,0.2702183127403259,0.4386224150657654,-0.04994518309831619,0.2627238631248474,0.3926793932914734,-0.06158020719885826,0.25692373514175415,0.3507336974143982,-0.06961888819932938,0.2578088343143463,0.5360186100006104,-0.03818655014038086,0.23746445775032043,0.48839595913887024,-0.05514826253056526,0.2252136617898941,0.45546942949295044,-0.063197061419487,0.21541830897331238,0.422014445066452,-0.06802938133478165
pause,0.31407681107521057,0.6557638049125671,3.5372778484088485e-07,0.3577347695827484,0.6249687671661377,-0.02536757104098797,0.3917366862297058,0.5768522024154663,-0.038896385580301285,0.4108371138572693,0.5321559906005859,-0.05016075447201729,0.4291500151157379,0.49522557854652405,-0.06158477067947388,0.34789150953292847,0.49229180812835693,-0.02826542779803276,0.3562264144420624,0.42920348048210144,-0.04636939987540245,0.3580130636692047,0.38837891817092896,-0.06020115688443184,0.3579748570919037,0.351812481880188,-0.07042133808135986,0.3131104111671448,0.48996424674987793,-0.029023807495832443,0.30341148376464844,0.4146918058395386,-0.04531755670905113,0.29748865962028503,0.36846596002578735,-0.058503035455942154,0.29182156920433044,0.3293120861053467,-0.06827063113451004,0.2835252583026886,0.506075918674469,-0.032378021627664566,0.2705851197242737,0.438277006149292,-0.04928730055689812,0.2631060481071472,0.39203426241874695,-0.060957517474889755,0.25712835788726807,0.3502226769924164,-0.06895456463098526,0.25758886337280273,0.5361986756324768,-0.03782671317458153,0.23746690154075623,0.4885930120944977,-0.054590411484241486,0.22530704736709595,0.4556005597114563,-0.06249669939279556,0.2155630737543106,0.42215269804000854,-0.06718675792217255
pause,0.314757764339447,0.6551324129104614,3.5390996799833374e-07,0.35811272263526917,0.6246662735939026,-0.02587761916220188,0.39161741733551025,0.5775043964385986,-0.03996933251619339,0.41065242886543274,0.5333291888237,-0.051739320158958435,0.42909473180770874,0.4960915744304657,-0.06369775533676147,0.34802645444869995,0.49254515767097473,-0.02956881746649742,0.3562502861022949,0.4290519058704376,-0.04806196689605713,0.3579661548137665,0.38825860619544983,-0.061977047473192215,0.35782814025878906,0.3514281213283539,-0.0722779855132103,0.3130570352077484,0.4902704656124115,-0.030226116999983788,0.30317360162734985,0.41511887311935425,-0.047038931399583817,0.2972646951675415,0.3693047761917114,-0.06034772843122482,0.29174306988716125,0.3300747275352478,-0.07017782330513,0.28327834606170654,0.5065237283706665,-0.033466827124357224,0.2700609266757965,0.4386177062988281,-0.05079645663499832,0.26263707876205444,0.3921813666820526,-0.06258609145879745,0.25677791237831116,0.34976667165756226,-0.07066283375024796,0.25726234912872314,0.5367514491081238,-0.03880833461880684,0.23702895641326904,0.48904576897621155,-0.05587264150381088,0.2248108685016632,0.45609423518180847,-0.06390947103500366,0.21497032046318054,0.4226512908935547,-0.06869488209486008
pause,0.31463924050331116,0.6555312871932983,3.5724283975469007e-07,0.35827356576919556,0.624778151512146,-0.02565731294453144,0.39167100191116333,0.577259361743927,-0.03950893133878708,0.41095027327537537,0.5328247547149658,-0.051025837659835815,0.4294981062412262,0.49566370248794556,-0.06268145889043808,0.34806931018829346,0.4924798011779785,-0.028991423547267914,0.35617077350616455,0.4290962517261505,-0.0472559779882431,0.3576987087726593,0.3883421719074249,-0.06104592606425285,0.3573119044303894,0.35174301266670227,-0.07122401148080826,0.31317606568336487,0.4902309775352478,-0.02965937741100788,0.3032175302505493,0.4148925840854645,-0.04622579365968704,0.2973557412624359,0.3687368333339691,-0.05942004546523094,0.2916581332683563,0.32923054695129395,-0.06913868337869644,0.28335389494895935,0.5065053105354309,-0.0329141840338707,0.2701632082462311,0.4388790428638458,-0.0500328466296196,0.2629254162311554,0.3924888074398041,-0.06171359866857529,0.2570685148239136,0.3501516580581665,-0.06965617090463638,0.25718608498573303,0.536793053150177,-0.03826182335615158,0.2370673418045044,0.48908740282058716,-0.05506398528814316,0.2249916046857834,0.45616358518600464,-0.06289128959178925,0.21521255373954773,0.4227938652038574,-0.06750693917274475
pause,0.3140220642089844,0.6560226678848267,3.5412861620898184e-07,0.35783085227012634,0.624780535697937,-0.024951845407485962,0.3921746611595154,0.5766335725784302,-0.03825357183814049,0.4114961624145508,0.5318747758865356,-0.04938323423266411,0.42969658970832825,0.49490293860435486,-0.06068483367562294,0.3483130931854248,0.49158620834350586,-0.02728394791483879,0.35676679015159607,0.42833617329597473,-0.04509853571653366,0.3584968149662018,0.38748010993003845,-0.058911170810461044,0.3582068979740143,0.35083991289138794,-0.06912743300199509,0.313846617937088,0.4893879294395447,-0.02822607010602951,0.30425548553466797,0.41403728723526,-0.044221460819244385,0.2981044352054596,0.3676207661628723,-0.05748394876718521,0.2920563519001007,0.3282255530357361,-0.06731824576854706,0.2842087149620056,0.5055037140846252,-0.03174737095832825,0.271270751953125,0.4371834695339203,-0.04840405657887459,0.2638959586620331,0.39114564657211304,-0.06001880764961243,0.2579379975795746,0.34940844774246216,-0.06797780096530914,0.2578635513782501,0.5355506539344788,-0.03733517602086067,0.23774656653404236,0.4877324402332306,-0.05391169711947441,0.2257698029279709,0.45457011461257935,-0.06164536625146866,0.21625712513923645,0.4208560883998871,-0.06619098037481308
pause,0.3145428001880646,0.656322717666626,3.48370178926416e-07,0.35794585943222046,0.625329315662384,-0.02517607808113098,0.3918517231941223,0.5769343376159668,-0.03880317136645317,0.4110548198223114,0.5324550271034241,-0.050275277346372604,0.43031471967697144,0.4958966076374054,-0.0619206540286541,0.34856492280960083,0.49207934737205505,-0.028046851977705956,0.35735970735549927,0.42878422141075134,-0.04627200961112976,0.35950541496276855,0.3880104422569275,-0.06017843633890152,0.3598182797431946,0.35135331749916077,-0.07051266729831696,0.31398704648017883,0.48949751257896423,-0.02902546152472496,0.3043631315231323,0.4142083525657654,-0.04553006961941719,0.2985791862010956,0.3680794835090637,-0.05877885967493057,0.2931807339191437,0.32895931601524353,-0.06857923418283463,0.28462666273117065,0.505595326423645,-0.032617390155792236,0.27138298749923706,0.43714553117752075,-0.04982186481356621,0.26384294033050537,0.3909263610839844,-0.061670370399951935,0.2579457461833954,0.34876549243927,-0.06978805363178253,0.2590758502483368,0.5358078479766846,-0.03826933726668358,0.23897695541381836,0.488209068775177,-0.05539737269282341,0.22668161988258362,0.4548932909965515,-0.06357038766145706,0.216814324259758,0.4210156202316284,-0.06844020634889603
pause,0.31463804841041565,0.6563376188278198,3.500793184230133e-07,0.3579772114753723,0.6253217458724976,-0.025109129026532173,0.3920272886753082,0.5768227577209473,-0.03867919743061066,0.41127917170524597,0.5322788953781128,-0.050100527703762054,0.4303795099258423,0.4958550035953522,-0.06170343607664108,0.34848713874816895,0.4922597110271454,-0.028084293007850647,0.3572758734226227,0.4289487898349762,-0.04627060517668724,0.35947850346565247,0.3881266415119171,-0.06013976037502289,0.35982954502105713,0.3514118194580078,-0.07044863700866699,0.3139066696166992,0.4896237850189209,-0.029074598103761673,0.30436378717422485,0.41428253054618835,-0.04556283727288246,0.2985747754573822,0.36814382672309875,-0.05877799913287163,0.29314637184143066,0.3289640247821808,-0.06854861974716187,0.28453534841537476,0.5056164264678955,-0.03265443444252014,0.2713174819946289,0.43724921345710754,-0.04979221522808075,0.2638169527053833,0.3910881280899048,-0.06155473366379738,0.2579244077205658,0.34892308712005615,-0.06962412595748901,0.2589336633682251,0.5357545018196106,-0.0382920503616333,0.23883433640003204,0.4882359206676483,-0.055284298956394196,0.22660964727401733,0.455005943775177,-0.06334996223449707,0.21683046221733093,0.42113497853279114,-0.0681682899594307
